_id,URL,title,date,content,Official media,author,media,account,Internet news license,Commercial media,chunk_id,original_id,chunk_size,topic,topic_probability
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,而台湾方面则坚持认为，事故责任完全在大陆方面。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_6,66765f9ffb88ab4b048dd6de,23,1,0.9999992321981825
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,这种相互矛盾的立场，让事件的真相变得扑朔迷离。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_7,66765f9ffb88ab4b048dd6de,23,1,0.9999911670815963
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,然而，事件的真相其实并不难以查清。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_8,66765f9ffb88ab4b048dd6de,17,1,0.9999994787652009
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,从幸存者的证词到现场的照片，都可以看出台湾海巡船的撞击是导致事故发生的直接原因。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_9,66765f9ffb88ab4b048dd6de,40,10,0.9999999965678258
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,但令人遗憾的是，台湾当局却选择了掩盖真相，拒绝承认错误。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_10,66765f9ffb88ab4b048dd6de,28,1,0.9999999940387667
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,面对台湾当局的这种态度，福建方面开始采取行动。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_11,66765f9ffb88ab4b048dd6de,23,1,0.9999999971712055
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,他们派遣了渔政执法船艇在厦金海域展开执法行动，旨在维护渔民的权益和生命安全。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_12,66765f9ffb88ab4b048dd6de,38,2,0.9459547575472995
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,这一行动不仅是对台湾当局回避态度的有力回应，也是向外界传递出大陆方面维护渔民权益的坚定决心。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_13,66765f9ffb88ab4b048dd6de,46,4,0.7572318288547929
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,与此同时，国民党代表团也表达了愿意参与解决问题的意愿。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_14,66765f9ffb88ab4b048dd6de,27,0,0.999999996955466
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,他们上门“拜晚年”，希望能够与台湾当局进行对话协商。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_15,66765f9ffb88ab4b048dd6de,26,-1,0.8119124286082432
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,然而，台湾当局对此似乎并不领情，甚至有人认为这是大陆方面的别有用心。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_16,66765f9ffb88ab4b048dd6de,34,4,0.9999999976082924
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,这种狭隘的心态和短视的行为，只会让两岸关系更加紧张和复杂。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_17,66765f9ffb88ab4b048dd6de,29,4,0.9669719689911372
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,面对这种情况，我们不禁要问：台湾当局到底要回避到什么时候？他们是否愿意正视问题，承担责任？毕竟，对于这起悲剧性的事件，真正的受害者是无辜的渔民和他们的家人。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_18,66765f9ffb88ab4b048dd6de,78,1,0.999999996396565
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,他们需要的是公正和真相，而不是无休止的推诿和回避。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_19,66765f9ffb88ab4b048dd6de,25,1,0.9999997391704241
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,我们希望台湾当局能够早日醒悟过来，正视问题并承担责任。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_20,66765f9ffb88ab4b048dd6de,27,-1,0.1270788852955096
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,只有这样，才能为受害者讨回公道，也才能让两岸关系重回正轨。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_21,66765f9ffb88ab4b048dd6de,29,1,0.9935004204041424
66765f9ffb88ab4b048dd6de,https://mp.weixin.qq.com/s/UVlxtwgGelZZb4g2VWC7-Q,金门渔民悲剧：台湾当局的回避与大陆的期待,2024-02-27,毕竟，在这个春暖花开的季节里，两岸人民都期待着和平与合作的暖风吹拂。,0,,1,1,1,1,66765f9ffb88ab4b048dd6de_22,66765f9ffb88ab4b048dd6de,34,-1,0.12527021463466748
66765f9ffb88ab4b048dd6df,https://mp.weixin.qq.com/s/uEakhTaxIJl2N4HIbgWn3g,金门渔船进行第六轮协商，不料双方不欢而散，大陆海警舰震撼现身,2024-02-27,点击上方蓝字 关注 渔民微生活,0,,1,1,1,1,66765f9ffb88ab4b048dd6df_0,66765f9ffb88ab4b048dd6df,15,-1,0.7175607707510616
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,金厦“渔船事件”在两岸一直延烧，蔡英文和赖清德不但不为此事件所造成的恶劣影响出面道歉，给遇难渔者家属和两岸同胞一个明确的说法，消除影响，化解台海危机，反而是挟洋自重，美台勾连不断，加剧台海对峙局面。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_0,66765f9ffb88ab4b048dd6e0,99,2,0.9282516048137678
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,民进党当局“暴力执法”，制造“渔船事件”，导致2名大陆渔民死亡，这完全是犯了“过失致死罪”。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_1,66765f9ffb88ab4b048dd6e0,46,3,0.9294541073164231
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,民进党当局过错在先，但就是死磕，不认错、不道歉，而且是谎话连篇，无端指责大陆渔船进入所谓“禁、限制水域”，更不愿公布事件事相，把责任推给大陆渔民。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_2,66765f9ffb88ab4b048dd6e0,73,-1,0.2639953569622677
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,后来生还渔民返回大陆后，说出被台湾海巡艇撞翻的事实真相，民进党当局才不得不改口并放缓势态。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_3,66765f9ffb88ab4b048dd6e0,45,-1,0.7016240853515483
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,即便真相大白，民进党当局就是不道歉、不认错，态度极其恶劣，更别说还给死者一个公道了。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_4,66765f9ffb88ab4b048dd6e0,42,-1,0.49086670946693356
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,“渔船事件”本是一个刑事案件，却被民进党当局进行政治操作，变成了政治事件。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_5,66765f9ffb88ab4b048dd6e0,37,0,0.9999999972050297
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,针对民进党当局蛮横无理，大陆果断出手，宣布福建海警船进入金厦水域启动常态化巡航执法，从而破除长期以来民进党当局所谓对金厦水域的“治权”。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_6,66765f9ffb88ab4b048dd6e0,68,2,0.9938203206844687
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,2月25日，福建海警组织舰艇编队在金门附近海域开展执法巡查。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_7,66765f9ffb88ab4b048dd6e0,30,-1,0.4370956535347758
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,福建省海洋与渔业执法总队也调派2艘渔政执法船艇，在厦金海域开展渔业执法。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_8,66765f9ffb88ab4b048dd6e0,36,2,0.9958448790126021
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,此次任务中除了隶属于福建海警局的14608舰之外，隶属于中国海警局直属第二局的2202舰也参与了此次行动。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_9,66765f9ffb88ab4b048dd6e0,53,2,0.9692693512744881
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,中国海警直属力量的加入显然是对台湾方面打破金门海域稳定局势和两岸默契的一种针对性回应。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_10,66765f9ffb88ab4b048dd6e0,43,-1,0.30134361811395605
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,这也积极回应大陆民众对此事件的高度关切。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_11,66765f9ffb88ab4b048dd6e0,20,-1,0.6347353027234525
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,民进党当局“台独”挑衅一次，大陆就会向统一方向迈进一步。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_12,66765f9ffb88ab4b048dd6e0,28,3,0.99999999767608
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,之前所谓“海峡中线”已不复存在，这次外岛离岛所谓“禁、限制水域”治权也不存在了。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_13,66765f9ffb88ab4b048dd6e0,40,6,0.3752168232314458
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,台湾地区前领导人马英九对外哀叹，“两岸互不否认治权”告终。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_14,66765f9ffb88ab4b048dd6e0,29,5,0.910098254541606
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,其实马英九担心是多余的，两岸在走向完全统一进程中要解决遇到的一系列历史遗留问题。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_15,66765f9ffb88ab4b048dd6e0,40,4,0.9999999976082924
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,大陆重拳出击，让民进党当局始料未及。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_16,66765f9ffb88ab4b048dd6e0,18,3,0.7724678442961745
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,民进党当局犯了错，却死不认错道歉，毫无反省之意，误判大陆的决心和意志，甚至还在抱着“倚美谋独”的幻想。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_17,66765f9ffb88ab4b048dd6e0,51,-1,0.25169435437876986
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,“渔船事件”后，美国联邦众议院“抗中鹰派议员”盖拉格率团窜访台湾，并提出要与台湾共同生产155毫米榴炮弹的主张，为民进党当局“撑腰”；美国将售予台湾价值7500万美元的“Link－16系统提升先期规划”，这是拜登政府对台第13度军售。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_18,66765f9ffb88ab4b048dd6e0,117,0,0.9999999969979283
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,美台勾连频频，沆瀣一气，挑战一个中国底线，使民进党当局在“台独”道路上越滑越远。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_19,66765f9ffb88ab4b048dd6e0,40,0,0.9999999972979928
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,民进党当局“倚美抗中”，紧抱美国大腿，痴心妄想，挟洋自重，最终得不到美国所谓“保护”，美国打“台湾牌”“以台制华”，终将是一场空，其遏制打压中国和平崛起和中华民族伟大复兴不可能得逞。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_20,66765f9ffb88ab4b048dd6e0,91,0,0.9999999970521045
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,中共中央政治局常委、全国政协主席王沪宁日前在北京召开的全国对台工作会议上强调，“要把思想和行动统一到党中央对台海形势分析判断和对台工作决策部署上来，进一步掌握实现祖国完全统一的战略主动。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_21,66765f9ffb88ab4b048dd6e0,93,0,0.9999999970113893
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,”全国对台工作会旗帜鲜明地提出，掌握实现祖国完全统一的战略主动，不仅是对民进党当局“台独”挑衅行径被动反制，而且是在推进祖国完全统一掌握战略主动，以我为主，掌握两岸关系发展的主导权和主动权，主导两岸关系朝向有利实现祖国完全统一方向发展，同时坚决打击“台独”分裂、遏制外部势力干涉，不断巩固扩大国际社会坚持一个中国的大格局，不给“台独”留有任何空间。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_22,66765f9ffb88ab4b048dd6e0,174,0,0.9999999970663511
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,从民进党2016年上台以来，8年时间丢掉了10个所谓“邦交国”，便可以看出大陆掌握实现祖国完全统一的战略主动，压缩台当局所谓“国际空间”。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_23,66765f9ffb88ab4b048dd6e0,69,0,0.9999999971261033
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,民进党当局见洋人卑躬屈膝，媚奴十足，瞬间变成“软脚虾”，而其数典忘祖，出卖民族利益，对大陆狂妄无礼，飞扬跋扈，是时候给这个夜郎自大、狐假虎威的民进党当局一点“颜色”了。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_24,66765f9ffb88ab4b048dd6e0,84,3,0.99999999767608
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,“渔船事件”若民进党当局执拗不道歉，大陆会有更大的动作来惩治这个狂妄之徒，让其懂得什么叫“规矩”，什么叫“血债血还”。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_25,66765f9ffb88ab4b048dd6e0,59,3,0.7355706466103739
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,人命关天，大陆渔民不会白白遇难，维护渔民合法权益是大陆职责所在，大陆将追究到底，直到民进党当局给出一个让遇难者家属和两岸民众满意的交代。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_26,66765f9ffb88ab4b048dd6e0,68,3,0.987858657066835
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,当然民进党当局可以选择继续对抗大陆，那么大陆接下来在台当局所谓的“临接区”以及“临海”正常警巡执法，不是不可能，届时台当局所谓“互不否认治权”寿终正寝。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_27,66765f9ffb88ab4b048dd6e0,76,-1,0.5651002211164808
66765f9ffb88ab4b048dd6e0,https://mp.weixin.qq.com/s/PBxDueB3R0AZ0YydAmsiaQ,"""渔船事件""后 台当局所谓“互不否认治权”告终！",2024-02-27,华夏经纬网专稿 如需转载请注明来源评论员：言未央责任编辑：黄杨,0,,1,1,1,1,66765f9ffb88ab4b048dd6e0_28,66765f9ffb88ab4b048dd6e0,31,-1,0.14850024141954798
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,“2.14台撞击大陆渔船致渔民死伤恶性事件”，根据已打捞上岸的大陆渔船照片和台海巡部门的陈述，可以发现该船与台海巡快艇发生了数次碰撞。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_0,66765f9ffb88ab4b048dd6e1,67,3,0.9999999972227941
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,其中，大陆快艇的左侧船尾上的栏杆出现了明显的变形，这可能是由于撞击导致的凹陷扭曲。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_1,66765f9ffb88ab4b048dd6e1,41,1,0.9999999971712055
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,这个位置很可能就是导致船只翻船时的撞击点。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_2,66765f9ffb88ab4b048dd6e1,21,-1,0.03343424580137121
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,目前，金门地方检察署正在对此事以过失致死罪进行调查。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_3,66765f9ffb88ab4b048dd6e1,26,2,0.99999994639044
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,金门地方检察署已经着手处理这起事件，并将全案列为过失导致他人死亡的事件，最后可能需要经过科学鉴定来确定海巡船员的责任，但是可能会面临民事赔偿的义务。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_4,66765f9ffb88ab4b048dd6e1,74,2,0.9999999971762223
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,对此，台“海委会”负责人管碧玲27日承认，这是两条人命，人命关天，一定会朝“过失致死”方向来侦办。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_5,66765f9ffb88ab4b048dd6e1,49,3,0.6034353147286063
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,她称，愿意接受检视、静待检方还原真相。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_6,66765f9ffb88ab4b048dd6e1,19,1,0.9995251778880627
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,针对管碧玲的言论，台湾网民对其表示强烈不满，纷纷在其发布的新闻评论区发表评论：“生命至上，双方都应该寻求真相，而不能简单地用‘过失致死’来敷衍了事。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_7,66765f9ffb88ab4b048dd6e1,74,-1,0.7466126233962173
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,”也有人质疑，“当时的录像记录在哪里？”“从头到尾都在撒谎，他们的说法一直在变化。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_8,66765f9ffb88ab4b048dd6e1,41,-1,0.38373026864813253
66765f9ffb88ab4b048dd6e1,https://mp.weixin.qq.com/s/KYSgYth5n57pzso0fB-ODw,金门检察署调查2.14撞船事件：过失致死？,2024-02-27,” 国民党前主席洪秀柱直言，“将帅无能累死三军”是该起事件核心问题，而“海委会”不思积极面对处理问题，却以隐蔽真相甚至一再带往“抗中”的风向，实为两岸之祸。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e1_9,66765f9ffb88ab4b048dd6e1,78,0,0.999207245820575
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,关于“2·14台撞击大陆渔船致渔民死伤恶性事件”，台湾《镜周刊》2月27日披露，目前金门地检署检查已确定两船有碰撞事实，因而全案朝“过失致死”罪方向侦办。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_0,66765f9ffb88ab4b048dd6e2,77,2,0.9999999971762223
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,报道称，此案是否有刑责仍未定，但台“海巡署”躲不过民事赔偿。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_1,66765f9ffb88ab4b048dd6e2,30,3,0.7798737668889519
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,《镜周刊》称，金门地检署此前紧急查扣大陆渔船与台“海巡署”巡逻艇，采证船舶相关迹证，第一时间就发现大陆渔船左舷下方有一处明显撞痕，用肉眼即可看到凹陷处，连艇上的铁栏杆都被撞到倾斜变形，另在台“海巡”船艇右舷下方，也找到一处不明显的撞击点。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_2,66765f9ffb88ab4b048dd6e2,119,2,0.6532995183773841
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,图片图片已打捞上岸的大陆渔船照片显示，其左后舷处有明显凹痕 图片来源：《镜周刊》报道分析，加上双方说法佐证，确定二船确有碰撞，全案已朝“过失致死”罪的嫌疑侦办，这意味着涉案人员恐面临5年以下刑事责任。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_3,66765f9ffb88ab4b048dd6e2,100,1,0.999999996602633
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,报道补充，刑责定夺目前仍还要经过详细科学鉴识，不过即便刑责未定，台“海巡署”恐怕也得面临民事求偿。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_4,66765f9ffb88ab4b048dd6e2,49,3,0.9999999972227941
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,据台湾联合新闻网27日报道，对此，金门地检署回应称，只要是与交通工具有关的事故，第一时间都会猜测涉嫌过失致死罪；对于“海巡队”等是否应负刑责、是否涉嫌何种罪名均无预设立场．请各界不要随意推论，将秉持公正客观原则凭证据认定事实。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_5,66765f9ffb88ab4b048dd6e2,113,-1,0.5519138252215753
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,“海巡署”此后也发布声明说，目前全案已进入司法程序，均秉持不回避的态度，全力配合司法调查。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_6,66765f9ffb88ab4b048dd6e2,45,3,0.4058999865187237
66765f9ffb88ab4b048dd6e2,https://mp.weixin.qq.com/s/nURmKpqqD_Nve1BAHTuz3Q,"金门检方：朝""过失致死""罪方向侦办",2024-02-27,2月14日，福建一艘渔船在金门海域作业，被台“海巡署”以所谓“越界”捕鱼为由追逐，最终导致渔船翻覆，船上4人全部落海，其中2人遇难。,0,,1,1,1,1,66765f9ffb88ab4b048dd6e2_7,66765f9ffb88ab4b048dd6e2,66,-1,0.2019309837662552
